Event Time,Message,Log group,Log stream
2025-05-15T21:23:22.842Z,"[INFO]	2025-05-15T21:23:22.842Z	f596f6fd-af66-5106-8638-965df23bb0e3	{""message"": ""Successfully wrote rows to S3"", ""timestamp"": ""2025-05-15T21:23:22.842065"", ""request_id"": ""1ea5400a-f7ec-4068-835c-c5823cdd8e94"", ""bucket"": ""evsharesvcnonprod-us-east-1-priv-cidb-ev-logs"", ""object_key"": ""cidb2_reporter/cidb-2.0/2025/may/AWS_IAM_Policy-may-15-20251505.csv"", ""row_count"": 91, ""lock_id"": ""4de35dd0-7350-4837-9cb2-52d954ee3df4"", ""csv_prep_time_seconds"": 0.015, ""upload_time_seconds"": 0.153, ""total_time_seconds"": 0.168}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.842Z,"[INFO]	2025-05-15T21:23:22.842Z	f596f6fd-af66-5106-8638-965df23bb0e3	{""message"": ""Attempting to release lock"", ""timestamp"": ""2025-05-15T21:23:22.842298"", ""request_id"": ""1ea5400a-f7ec-4068-835c-c5823cdd8e94"", ""bucket"": ""evsharesvcnonprod-us-east-1-priv-cidb-ev-logs"", ""lock_key"": ""cidb2_reporter/cidb-2.0/2025/may/AWS_IAM_Policy-may-15-20251505.csv.lock"", ""lock_id"": ""4de35dd0-7350-4837-9cb2-52d954ee3df4""}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.914Z,"[INFO]	2025-05-15T21:23:22.914Z	f596f6fd-af66-5106-8638-965df23bb0e3	{""message"": ""Successfully released lock"", ""timestamp"": ""2025-05-15T21:23:22.914531"", ""request_id"": ""1ea5400a-f7ec-4068-835c-c5823cdd8e94"", ""bucket"": ""evsharesvcnonprod-us-east-1-priv-cidb-ev-logs"", ""lock_key"": ""cidb2_reporter/cidb-2.0/2025/may/AWS_IAM_Policy-may-15-20251505.csv.lock"", ""lock_id"": ""4de35dd0-7350-4837-9cb2-52d954ee3df4""}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.914Z,"[INFO]	2025-05-15T21:23:22.914Z	f596f6fd-af66-5106-8638-965df23bb0e3	{""message"": ""Successfully released lock"", ""timestamp"": ""2025-05-15T21:23:22.914784"", ""request_id"": ""1ea5400a-f7ec-4068-835c-c5823cdd8e94"", ""bucket"": ""evsharesvcnonprod-us-east-1-priv-cidb-ev-logs"", ""object_key"": ""cidb2_reporter/cidb-2.0/2025/may/AWS_IAM_Policy-may-15-20251505.csv"", ""lock_id"": ""4de35dd0-7350-4837-9cb2-52d954ee3df4"", ""release_time_seconds"": 0.072}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.914Z,"[INFO]	2025-05-15T21:23:22.914Z	f596f6fd-af66-5106-8638-965df23bb0e3	{""message"": ""Service CSV write completed"", ""timestamp"": ""2025-05-15T21:23:22.914887"", ""request_id"": ""1ea5400a-f7ec-4068-835c-c5823cdd8e94"", ""service"": ""AWS::IAM::Policy"", ""status"": ""success"", ""row_count"": 91, ""write_time_ms"": 326.15}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.915Z,"[INFO]	2025-05-15T21:23:22.914Z	f596f6fd-af66-5106-8638-965df23bb0e3	{""message"": ""Lambda execution completed successfully"", ""timestamp"": ""2025-05-15T21:23:22.914966"", ""request_id"": ""1ea5400a-f7ec-4068-835c-c5823cdd8e94"", ""metrics"": {""status"": ""success"", ""message_count"": 16, ""csv_row_count"": 16, ""failed_messages"": 0, ""successful_messages"": 16, ""total_time_ms"": 5500.07, ""processing_time_ms"": 0.88, ""s3_read_time_ms"": 0.0, ""s3_write_time_ms"": 0}, ""stage_timings"": {""s3_read_time"": 0.0, ""messages_processing_time"": 0.88, ""csv_processing_time"": 4944.32}}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.918Z,"END RequestId: f596f6fd-af66-5106-8638-965df23bb0e3
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:22.918Z,"REPORT RequestId: f596f6fd-af66-5106-8638-965df23bb0e3	Duration: 5504.16 ms	Billed Duration: 5505 ms	Memory Size: 1024 MB	Max Memory Used: 132 MB	
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]86adfb6a0fec4e669b9fa830917ec05d
2025-05-15T21:23:20.883Z,"START RequestId: a6bb010c-a6dc-5166-a33a-61acfb84e7f0 Version: $LATEST
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:20.884Z,"[INFO]	2025-05-15T21:23:20.884Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	{""message"": ""Starting Lambda execution"", ""timestamp"": ""2025-05-15T21:23:20.884478"", ""request_id"": ""9fac2a02-bf2c-486c-ba16-55cc281bd6b1"", ""execution_env"": ""AWS_Lambda_python3.10"", ""lambda_function"": ""cidb2_reporter""}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:20.895Z,"[INFO]	2025-05-15T21:23:20.895Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	Found credentials in environment variables.
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.053Z,"[INFO]	2025-05-15T21:23:21.053Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	{""message"": ""Reading messages from Lambda Event"", ""timestamp"": ""2025-05-15T21:23:21.053822"", ""request_id"": ""9fac2a02-bf2c-486c-ba16-55cc281bd6b1""}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.054Z,"[INFO]	2025-05-15T21:23:21.054Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	Processing batch of 9 SQS messages
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.054Z,"[INFO]	2025-05-15T21:23:21.054Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	Processed 9 messages across 1 services
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.054Z,"[INFO]	2025-05-15T21:23:21.054Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	{""message"": ""Received messages"", ""timestamp"": ""2025-05-15T21:23:21.054431"", ""request_id"": ""9fac2a02-bf2c-486c-ba16-55cc281bd6b1"", ""message_count"": 9}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.054Z,"[INFO]	2025-05-15T21:23:21.054Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	{""message"": ""Processing messages for service"", ""timestamp"": ""2025-05-15T21:23:21.054531"", ""request_id"": ""9fac2a02-bf2c-486c-ba16-55cc281bd6b1"", ""service"": ""AWS::IAM::Policy"", ""message_count"": 9}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.054Z,"[INFO]	2025-05-15T21:23:21.054Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	Starting to process batch of 9 messages for service AWS::IAM::Policy
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.621Z,"[INFO]	2025-05-15T21:23:21.621Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	csv row:{'Type': 'AWS::IAM::Policy', 'Arn': 'arn:aws:iam::053210025230:policy/users/EvArtifactReportFullAccessPolicy', 'Tags': '{""SOXBackup"": ""NA"", ""fin_billing_model"": ""dedicated"", ""sec_approval"": ""cloudsecarch-36365916"", ""sec_data_sensitivity"": ""highly_restricted"", ""fin_billing_environment"": ""labs"", ""inv_eon_id"": ""309816"", ""AppName"": ""Landing Zone"", ""sec_tam_environment"": ""dev"", ""obs_owning_contact"": ""itawscoreservices@eatonvance.com"", ""AppId"": ""lanz01"", ""PointOfContact"": ""ITAWSCoreServices@eatonvance.com"", ""SourceBranch"": ""https://github.com/Eaton-Vance-Corp/landing-zone"", ""DataType"": ""Highly Restricted"", ""Environment"": ""dev"", ""Team"": ""Core Services"", ""fin_billing_eon_id"": ""309816""}', 'AWSConfig': '{""version"": ""1.3"", ""accountId"": ""053210025230"", ""configurationItemCaptureTime"": ""2024-05-14T18:42:04.997000+00:00"", ""configurationItemStatus"": ""OK"", ""configurationStateId"": ""1715712124997"", ""configurationItemMD5Hash"": """", ""arn"": ""arn:aws:iam::053210025230:policy/users/EvArtifactReportFullAccessPolicy"", ""resourceType"": ""AWS::IAM::Policy"", ""resourceId"": ""ANPAQYY4QRUHDUQA6MLOE"", ""resourceName"": ""EvArtifactReportFullAccessPolicy"", ""awsRegion"": ""global"", ""availabilityZone"": ""Not Applicable"", ""resourceCreationTime"": ""2022-02-02T21:47:54+00:00"", ""tags"": {}, ""relatedEvents"": [], ""relationships"": [{""resourceType"": ""AWS::IAM::Role"", ""resourceId"": ""AROAQYY4QRUHL7PRAOHFG"", ""resourceName"": ""SecAuditor"", ""relationshipName"": ""Is attached to Role""}], ""configuration"": ""{\\""policyName\\"":\\""EvArtifactReportFullAccessPolicy\\"",\\""policyId\\"":\\""ANPAQYY4QRUHDUQA6MLOE\\"",\\""arn\\"":\\""arn:aws:iam::053210025230:policy/users/EvArtifactReportFullAccessPolicy\\"",\\""path\\"":\\""/users/\\"",\\""defaultVersionId\\"":\\""v1\\"",\\""attachmentCount\\"":1,\\""permissionsBoundaryUsageCount\\"":0,\\""isAttachable\\"":true,\\""description\\"":null,\\""createDate\\"":\\""2022-02-02T21:47:54.000Z\\"",\\""updateDate\\"":\\""2022-02-02T21:47:54.000Z\\"",\\""policyVersionList\\"":[{\\""document\\"":\\""%7B%22Statement%22%3A%5B%7B%22Action%22%3A%22artifact%3AGet%22%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%22arn%3Aaws%3Aartifact%3A%3A%3Areport-package%2F%2A%22%2C%22Sid%22%3A%22%22%7D%5D%2C%22Version%22%3A%222012-10-17%22%7D\\"",\\""versionId\\"":\\""v1\\"",\\""isDefaultVersion\\"":true,\\""createDate\\"":\\""2022-02-02T21:47:54.000Z\\""}]}"", ""supplementaryConfiguration"": {}}'}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:21.897Z,"[INFO]	2025-05-15T21:23:21.897Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	csv row:{'Type': 'AWS::IAM::Policy', 'Arn': 'arn:aws:iam::053210025230:policy/KinesisFirehoseSplunk20220526145518515100000013', 'Tags': '{""SOXBackup"": ""NA"", ""fin_billing_model"": ""dedicated"", ""sec_approval"": ""cloudsecarch-36365916"", ""sec_data_sensitivity"": ""highly_restricted"", ""fin_billing_environment"": ""labs"", ""inv_eon_id"": ""309816"", ""AppName"": ""Landing Zone"", ""sec_tam_environment"": ""dev"", ""obs_owning_contact"": ""itawscoreservices@eatonvance.com"", ""AppId"": ""lanz01"", ""PointOfContact"": ""ITAWSCoreServices@eatonvance.com"", ""BusinessUnit"": ""Infrastructure"", ""SourceBranch"": ""https://github.com/Eaton-Vance-Corp/landing-zone"", ""DataType"": ""Highly Restricted"", ""Environment"": ""s2rw"", ""fin_billing_eon_id"": ""309816""}', 'AWSConfig': '{""version"": ""1.3"", ""accountId"": ""053210025230"", ""configurationItemCaptureTime"": ""2024-05-14T18:42:04.997000+00:00"", ""configurationItemStatus"": ""OK"", ""configurationStateId"": ""1715712124997"", ""configurationItemMD5Hash"": """", ""arn"": ""arn:aws:iam::053210025230:policy/KinesisFirehoseSplunk20220526145518515100000013"", ""resourceType"": ""AWS::IAM::Policy"", ""resourceId"": ""ANPAQYY4QRUHEDB7XMUTM"", ""resourceName"": ""KinesisFirehoseSplunk20220526145518515100000013"", ""awsRegion"": ""global"", ""availabilityZone"": ""Not Applicable"", ""resourceCreationTime"": ""2022-05-26T14:55:18+00:00"", ""tags"": {}, ""relatedEvents"": [], ""relationships"": [{""resourceType"": ""AWS::IAM::Role"", ""resourceId"": ""AROAQYY4QRUHDKIUKU6AD"", ""resourceName"": ""KinesisFirehoseSplunk20220526144756653600000002"", ""relationshipName"": ""Is attached to Role""}], ""configuration"": ""{\\""policyName\\"":\\""KinesisFirehoseSplunk20220526145518515100000013\\"",\\""policyId\\"":\\""ANPAQYY4QRUHEDB7XMUTM\\"",\\""arn\\"":\\""arn:aws:iam::053210025230:policy/KinesisFirehoseSplunk20220526145518515100000013\\"",\\""path\\"":\\""/\\"",\\""defaultVersionId\\"":\\""v1\\"",\\""attachmentCount\\"":1,\\""permissionsBoundaryUsageCount\\"":0,\\""isAttachable\\"":true,\\""description\\"":null,\\""createDate\\"":\\""2022-05-26T14:55:18.000Z\\"",\\""updateDate\\"":\\""2022-05-26T14:55:18.000Z\\"",\\""policyVersionList\\"":[{\\""document\\"":\\""%7B%22Statement%22%3A%5B%7B%22Action%22%3A%5B%22s3%3APutObject%22%2C%22s3%3AListBucketMultipartUploads%22%2C%22s3%3AListBucket%22%2C%22s3%3AGetObject%22%2C%22s3%3AGetBucketLocation%22%2C%22s3%3AAbortMultipartUpload%22%5D%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%5B%22arn%3Aaws%3As3%3A%3A%3Aevcesandbox-us-east-2-priv-r53querylogs-s2rw%2F%2A%22%2C%22arn%3Aaws%3As3%3A%3A%3Aevcesandbox-us-east-2-priv-r53querylogs-s2rw%22%5D%2C%22Sid%22%3A%22%22%7D%2C%7B%22Action%22%3A%5B%22lambda%3AInvokeFunction%22%2C%22lambda%3AGetFunctionConfiguration%22%5D%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%22arn%3Aaws%3Alambda%3Aus-east-2%3A053210025230%3Afunction%3Aevcesandbox-us-east-2-r53querylogs-s2rw-processor%3A%24LATEST%22%2C%22Sid%22%3A%22%22%7D%2C%7B%22Action%22%3A%22logs%3APutLogEvents%22%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%22arn%3Aaws%3Alogs%3Aus-east-2%3A053210025230%3Alog-group%3A%2Faws%2Fkinesisfirehose%2Fevcesandbox-us-east-2-r53querylogs-s2rw%3Alog-stream%3A%2A%22%2C%22Sid%22%3A%22%22%7D%5D%2C%22Version%22%3A%222012-10-17%22%7D\\"",\\""versionId\\"":\\""v1\\"",\\""isDefaultVersion\\"":true,\\""createDate\\"":\\""2022-05-26T14:55:18.000Z\\""}]}"", ""supplementaryConfiguration"": {}}'}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:22.192Z,"[INFO]	2025-05-15T21:23:22.192Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	csv row:{'Type': 'AWS::IAM::Policy', 'Arn': 'arn:aws:iam::053210025230:policy/EvStaaxPolicy', 'Tags': '{""SOXBackup"": ""NA"", ""fin_billing_model"": ""dedicated"", ""sec_approval"": ""cloudsecarch-36365916"", ""sec_data_sensitivity"": ""highly_restricted"", ""fin_billing_environment"": ""labs"", ""inv_eon_id"": ""309816"", ""AppName"": ""Landing Zone"", ""sec_tam_environment"": ""dev"", ""obs_owning_contact"": ""itawscoreservices@eatonvance.com"", ""AppId"": ""lanz01"", ""PointOfContact"": ""ITAWSCoreServices@eatonvance.com"", ""SourceBranch"": ""https://github.com/Eaton-Vance-Corp/landing-zone"", ""DataType"": ""Highly Restricted"", ""Environment"": ""dev"", ""Team"": ""Core Services"", ""fin_billing_eon_id"": ""309816""}', 'AWSConfig': '{""version"": ""1.3"", ""accountId"": ""053210025230"", ""configurationItemCaptureTime"": ""2025-04-03T15:12:02.554000+00:00"", ""configurationItemStatus"": ""ResourceDiscovered"", ""configurationStateId"": ""1743693122554"", ""configurationItemMD5Hash"": """", ""arn"": ""arn:aws:iam::053210025230:policy/EvStaaxPolicy"", ""resourceType"": ""AWS::IAM::Policy"", ""resourceId"": ""ANPAQYY4QRUHDP5WIE3GF"", ""resourceName"": ""EvStaaxPolicy"", ""awsRegion"": ""global"", ""availabilityZone"": ""Not Applicable"", ""resourceCreationTime"": ""2025-04-03T15:11:30+00:00"", ""tags"": {}, ""relatedEvents"": [], ""relationships"": [{""resourceType"": ""AWS::IAM::Role"", ""resourceId"": ""AROAQYY4QRUHB4NTH5FLR"", ""resourceName"": ""EvStaaxMemberAccountRole"", ""relationshipName"": ""Is attached to Role""}], ""configuration"": ""{\\""policyName\\"":\\""EvStaaxPolicy\\"",\\""policyId\\"":\\""ANPAQYY4QRUHDP5WIE3GF\\"",\\""arn\\"":\\""arn:aws:iam::053210025230:policy/EvStaaxPolicy\\"",\\""path\\"":\\""/\\"",\\""defaultVersionId\\"":\\""v1\\"",\\""attachmentCount\\"":1,\\""permissionsBoundaryUsageCount\\"":0,\\""isAttachable\\"":true,\\""description\\"":\\""Permissions required to list describe services and query AWS config\\"",\\""createDate\\"":\\""2025-04-03T15:11:30.000Z\\"",\\""updateDate\\"":\\""2025-04-03T15:11:30.000Z\\"",\\""policyVersionList\\"":[{\\""document\\"":\\""%7B%22Statement%22%3A%5B%7B%22Action%22%3A%22config%3ASelectResourceConfig%22%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%22%2A%22%2C%22Sid%22%3A%22%22%7D%5D%2C%22Version%22%3A%222012-10-17%22%7D\\"",\\""versionId\\"":\\""v1\\"",\\""isDefaultVersion\\"":true,\\""createDate\\"":\\""2025-04-03T15:11:30.000Z\\""}]}"", ""supplementaryConfiguration"": {}}'}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
2025-05-15T21:23:22.465Z,"[INFO]	2025-05-15T21:23:22.465Z	a6bb010c-a6dc-5166-a33a-61acfb84e7f0	csv row:{'Type': 'AWS::IAM::Policy', 'Arn': 'arn:aws:iam::053210025230:policy/KinesisFirehoseCloudWatchLogs20240729194631398700000008', 'Tags': '{""SOXBackup"": ""NA"", ""fin_billing_model"": ""dedicated"", ""sec_approval"": ""cloudsecarch-36365916"", ""sec_data_sensitivity"": ""highly_restricted"", ""fin_billing_environment"": ""labs"", ""inv_eon_id"": ""309816"", ""AppName"": ""Landing Zone"", ""sec_tam_environment"": ""dev"", ""obs_owning_contact"": ""itawscoreservices@eatonvance.com"", ""AppId"": ""lanz01"", ""PointOfContact"": ""ITAWSCoreServices@eatonvance.com"", ""BusinessUnit"": ""Infrastructure"", ""SourceBranch"": ""https://github.com/Eaton-Vance-Corp/landing-zone"", ""DataType"": ""Highly Restricted"", ""Environment"": ""dev"", ""fin_billing_eon_id"": ""309816""}', 'AWSConfig': '{""version"": ""1.3"", ""accountId"": ""053210025230"", ""configurationItemCaptureTime"": ""2024-07-29T19:56:10.373000+00:00"", ""configurationItemStatus"": ""OK"", ""configurationStateId"": ""1722282970373"", ""configurationItemMD5Hash"": """", ""arn"": ""arn:aws:iam::053210025230:policy/KinesisFirehoseCloudWatchLogs20240729194631398700000008"", ""resourceType"": ""AWS::IAM::Policy"", ""resourceId"": ""ANPAQYY4QRUHDTALV7CZD"", ""resourceName"": ""KinesisFirehoseCloudWatchLogs20240729194631398700000008"", ""awsRegion"": ""global"", ""availabilityZone"": ""Not Applicable"", ""resourceCreationTime"": ""2024-07-29T19:46:32+00:00"", ""tags"": {}, ""relatedEvents"": [], ""relationships"": [{""resourceType"": ""AWS::IAM::Role"", ""resourceId"": ""AROAQYY4QRUHLR3AMYBWJ"", ""resourceName"": ""KinesisFirehoseCloudWatchLogs20240729194629953000000001"", ""relationshipName"": ""Is attached to Role""}], ""configuration"": ""{\\""policyName\\"":\\""KinesisFirehoseCloudWatchLogs20240729194631398700000008\\"",\\""policyId\\"":\\""ANPAQYY4QRUHDTALV7CZD\\"",\\""arn\\"":\\""arn:aws:iam::053210025230:policy/KinesisFirehoseCloudWatchLogs20240729194631398700000008\\"",\\""path\\"":\\""/\\"",\\""defaultVersionId\\"":\\""v1\\"",\\""attachmentCount\\"":1,\\""permissionsBoundaryUsageCount\\"":0,\\""isAttachable\\"":true,\\""description\\"":null,\\""createDate\\"":\\""2024-07-29T19:46:32.000Z\\"",\\""updateDate\\"":\\""2024-07-29T19:46:32.000Z\\"",\\""policyVersionList\\"":[{\\""document\\"":\\""%7B%22Statement%22%3A%5B%7B%22Action%22%3A%22firehose%3A%2A%22%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%22arn%3Aaws%3Afirehose%3Aus-west-2%3A053210025230%3Adeliverystream%2Fevcesandbox-us-west-2-cw-vpcflow%22%2C%22Sid%22%3A%22%22%7D%2C%7B%22Action%22%3A%22iam%3APassRole%22%2C%22Effect%22%3A%22Allow%22%2C%22Resource%22%3A%22arn%3Aaws%3Aiam%3A%3A053210025230%3Arole%2FKinesisFirehoseCloudWatchLogs20240729194629953000000001%22%2C%22Sid%22%3A%22%22%7D%5D%2C%22Version%22%3A%222012-10-17%22%7D\\"",\\""versionId\\"":\\""v1\\"",\\""isDefaultVersion\\"":true,\\""createDate\\"":\\""2024-07-29T19:46:32.000Z\\""}]}"", ""supplementaryConfiguration"": {}}'}
",477591219415:/aws/lambda/dev-cidb2-reporter,2025/05/15/[$LATEST]d20e858462e34b8690dac6b3239b7c07
